time,mw,u
4090,0.7,7.0
4091,1.0,7.0
4092,1.8,8.33333333333
4093,3.4,7.66666666667
4094,4.4,10.3333333333
4095,4.5,6.33333333333
4096,4.7,6.66666666667
4097,2.7,4.33333333333
4098,1.3,3.33333333333
4099,0.6,4.33333333333
4100,1.2,7.0
4101,1.3,7.0
4102,3.2,7.0
4103,3.2,2.0
4104,3.9,0.0
4105,1.8,0.0
4106,0.2,3.66666666667
4107,0.9,3.0
4108,1.3,2.0
4109,1.4,3.33333333333
4110,2.1,6.0
4111,1.9,6.66666666667
4112,0.7,5.66666666667
4113,0.2,4.66666666667
4114,0.1,4.33333333333
4115,0.1,2.0
4116,0.0,1.66666666667
4117,0.0,3.33333333333
4118,0.0,4.66666666667
4119,0.1,3.0
4120,0.0,6.0
4121,0.0,4.33333333333
4122,0.1,6.33333333333
4123,0.3,4.0
4124,1.8,1.0
4125,2.4,3.66666666667
4126,0.9,5.33333333333
4127,4.4,4.33333333333
4128,6.0,6.0
4129,4.9,6.33333333333
4130,5.2,7.0
4131,4.6,7.33333333333
4132,4.6,4.66666666667
4133,2.8,6.33333333333
4134,2.6,6.66666666667
4135,2.6,8.0
4136,3.1,12.0
4137,3.9,14.0
4138,3.4,11.0
4139,5.1,12.3333333333
4140,3.7,18.0
4141,3.5,13.6666666667
4142,5.3,12.0
4143,4.1,6.33333333333
4144,3.3,11.3333333333
4145,2.3,12.6666666667
4146,2.3,12.3333333333
4147,3.2,9.66666666667
4148,5.3,7.33333333333
4149,3.8,8.33333333333
4150,2.1,8.66666666667
4151,2.5,3.875
4152,2.7,6.0
4153,2.1,6.33333333333
4154,1.5,6.33333333333
4155,2.2,3.33333333333
4156,2.8,4.0
4157,1.6,4.33333333333
4158,1.4,2.66666666667
4159,1.1,3.66666666667
4160,2.5,8.0
4161,1.9,9.66666666667
4162,3.2,11.6666666667
4163,3.6,15.0
4164,5.9,12.6666666667
4165,4.5,11.0
4166,3.0,10.6666666667
4167,3.0,8.66666666667
4168,2.5,7.66666666667
4169,2.2,6.0
4170,2.1,8.33333333333
4171,4.4,8.33333333333
4172,7.3,5.33333333333
4173,6.1,2.0
4174,4.0,0.0
4175,3.4,0.75
4176,3.7,0.0
4177,3.8,0.0
4178,2.2,0.0
4179,2.2,3.0
4180,1.7,2.66666666667
4181,1.8,2.0
4182,2.0,3.66666666667
4183,1.6,6.0
4184,2.1,8.0
4185,2.4,7.33333333333
4186,2.1,9.66666666667
4187,3.5,9.0
4188,4.9,9.33333333333
4189,5.8,9.33333333333
4190,6.5,10.3333333333
4191,7.3,10.0
4192,7.3,9.33333333333
4193,6.9,7.33333333333
4194,7.0,4.0
4195,5.6,0.0
4196,2.1,0.0
4197,0.3,0.0
4198,0.7,0.0
4199,3.1,1.0
4200,6.0,2.0
4201,6.7,1.66666666667
4202,4.6,1.0
4203,1.6,0.0
4204,0.2,0.0
4205,0.0,1.0
4206,0.0,1.0
4207,0.3,0.0
4208,0.3,7.33333333333
4209,0.3,6.66666666667
4210,2.9,10.0
4211,5.2,7.0
4212,5.4,9.33333333333
4213,4.6,8.33333333333
4214,4.4,9.0
4215,5.5,8.33333333333
4216,4.8,8.33333333333
4217,4.8,7.0
4218,4.6,2.66666666667
4219,3.6,2.0
4220,3.0,0.0
4221,2.1,0.0
4222,1.5,0.0
4223,0.7,0.0
4224,0.0,0.0
4225,0.1,0.0
4226,0.0,0.0
4227,0.6,0.0
4228,0.8,0.0
4229,0.5,1.0
4230,0.6,1.66666666667
4231,1.0,4.33333333333
4232,1.1,6.0
4233,0.7,5.66666666667
4234,2.9,7.33333333333
4235,3.4,4.33333333333
4236,4.1,6.33333333333
4237,5.9,8.0
4238,4.7,7.33333333333
4239,6.6,7.33333333333
4240,5.7,10.0
4241,2.9,4.33333333333
4242,1.2,1.66666666667
4243,1.6,1.0
4244,0.6,2.0
4245,0.1,0.0
4246,0.2,0.0
4247,0.4,0.0
4248,0.5,0.0
4249,0.0,0.0
4250,0.1,0.0
4251,0.0,0.0
4252,0.0,0.0
4253,0.0,0.0
4254,0.0,0.0
4255,0.0,0.0
4256,0.0,1.0
4257,0.0,1.0
4258,0.0,2.0
4259,0.0,2.0
4260,0.0,5.0
4261,0.0,4.33333333333
4262,0.0,1.66666666667
4263,0.0,3.66666666667
4264,0.1,5.0
4265,0.0,5.33333333333
4266,0.0,2.5
4267,0.5,0.0
4268,0.8,0.0
4269,1.3,1.0
4270,2.2,1.0
4271,4.9,1.25
4272,5.3,1.66666666667
4273,7.4,5.33333333333
4274,7.5,6.33333333333
4275,8.0,7.33333333333
4276,7.4,5.0
4277,6.8,11.0
4278,7.0,11.0
4279,6.9,12.0
4280,7.1,12.3333333333
4281,5.5,15.0
4282,5.4,9.66666666667
4283,7.0,14.6666666667
4284,7.9,20.0
4285,8.2,18.6666666667
4286,8.4,20.0
4287,8.4,16.6666666667
4288,8.5,18.0
4289,8.5,17.0
4290,8.3,15.3333333333
4291,8.3,14.3333333333
4292,7.4,14.3333333333
4293,8.1,12.0
4294,8.2,11.0
4295,8.5,8.625
4296,8.1,7.66666666667
4297,7.2,8.66666666667
4298,7.5,13.3333333333
4299,6.2,11.6666666667
4300,8.5,9.33333333333
4301,8.4,2.33333333333
4302,5.7,1.66666666667
4303,2.2,3.66666666667
4304,0.1,5.0
4305,1.6,8.33333333333
4306,3.9,7.33333333333
4307,4.4,7.33333333333
4308,4.0,5.0
4309,4.3,7.33333333333
4310,2.6,6.33333333333
4311,0.5,3.0
4312,0.0,1.0
4313,0.0,1.66666666667
4314,0.0,4.33333333333
4315,0.0,2.66666666667
4316,1.7,5.0
4317,3.6,0.0
4318,3.2,0.0
4319,0.7,0.0
4320,0.0,0.0
4321,0.0,1.66666666667
4322,0.2,4.33333333333
4323,0.2,0.0
4324,0.4,0.0
4325,0.4,3.0
4326,0.0,7.0
4327,0.6,9.0
4328,1.3,4.0
4329,1.1,4.0
4330,0.6,5.33333333333
4331,0.4,5.0
4332,0.1,6.33333333333
4333,1.6,6.0
4334,1.6,5.66666666667
4335,2.4,5.33333333333
4336,1.4,4.0
4337,0.7,3.33333333333
4338,1.6,1.0
4339,1.2,0.0
4340,0.7,0.0
4341,0.3,0.0
4342,0.4,0.0
4343,0.7,0.0
4344,0.1,0.0
4345,0.6,0.0
4346,1.8,1.0
4347,2.6,2.66666666667
4348,2.3,0.0
4349,1.9,2.0
4350,1.7,3.33333333333
4351,2.2,3.0
4352,1.1,5.33333333333
4353,0.5,5.66666666667
4354,0.7,6.33333333333
4355,0.8,5.0
4356,0.9,5.66666666667
4357,1.6,4.0
4358,1.8,6.33333333333
4359,1.7,7.66666666667
4360,1.7,6.66666666667
4361,2.1,5.66666666667
4362,2.0,4.0
4363,2.2,0.0
4364,1.8,0.0
4365,1.8,0.0
4366,2.3,0.0
4367,1.0,0.0
4368,0.6,0.0
4369,0.5,0.0
4370,1.2,1.0
4371,1.5,0.0
4372,0.3,0.0
4373,0.0,0.0
4374,0.0,1.0
4375,0.0,0.0
4376,0.0,1.66666666667
4377,0.0,5.66666666667
4378,0.1,4.33333333333
4379,0.4,6.0
4380,1.1,6.66666666667
4381,1.1,6.0
4382,0.7,4.66666666667
4383,0.7,3.0
4384,1.1,0.0
4385,1.2,1.66666666667
4386,1.6,1.0
4387,1.3,0.0
4388,1.2,0.0
4389,1.2,0.0
4390,1.6,0.0
4391,2.2,0.0
4392,2.7,0.0
4393,3.0,0.0
4394,2.0,0.0
4395,1.4,0.0
4396,0.8,0.0
4397,0.4,0.0
4398,0.0,0.0
4399,0.3,0.0
4400,0.3,1.66666666667
4401,0.0,4.66666666667
4402,0.0,5.33333333333
4403,0.0,3.0
4404,0.0,3.66666666667
4405,0.1,4.0
4406,0.0,4.0
4407,0.0,5.33333333333
4408,0.0,1.66666666667
4409,0.0,0.0
4410,0.0,2.66666666667
4411,0.0,0.0
4412,0.0,0.0
4413,0.0,0.0
4414,0.1,0.0
4415,0.4,0.0
4416,0.0,0.0
4417,0.1,0.0
4418,0.0,0.0
4419,0.0,0.0
4420,0.0,0.0
4421,0.0,0.0
4422,0.0,0.0
4423,0.0,0.0
4424,0.0,0.0
4425,0.0,1.0
4426,0.0,1.0
4427,0.0,2.66666666667
4428,0.0,2.66666666667
4429,0.0,6.33333333333
4430,0.0,10.0
4431,2.7,2.66666666667
4432,0.4,1.66666666667
4433,0.0,0.0
4434,0.4,0.0
4435,0.0,0.0
4436,0.0,0.0
4437,0.3,0.0
4438,0.2,0.0
4439,0.6,0.0
4440,1.0,0.0
4441,1.5,0.0
4442,1.7,0.0
4443,1.2,0.0
4444,1.0,0.0
4445,1.6,1.0
4446,1.3,2.66666666667
4447,1.0,3.66666666667
4448,0.7,5.33333333333
4449,0.6,6.66666666667
4450,0.6,5.66666666667
4451,0.5,2.66666666667
4452,0.0,4.33333333333
4453,0.1,0.0
4454,0.0,0.0
4455,0.0,1.0
4456,0.0,4.33333333333
4457,0.0,1.0
4458,0.0,0.0
4459,0.0,1.0
4460,0.1,1.0
4461,0.0,1.0
4462,0.4,1.0
4463,0.4,1.875
4464,0.0,0.0
4465,0.0,0.0
4466,0.2,0.0
4467,0.1,0.0
4468,0.2,0.0
4469,1.9,0.0
4470,1.7,0.0
4471,0.9,2.0
4472,0.6,4.33333333333
4473,0.2,6.0
4474,0.3,3.66666666667
4475,0.6,2.0
4476,0.1,4.0
4477,0.1,2.66666666667
4478,0.0,3.0
4479,0.0,2.66666666667
4480,0.0,3.0
4481,0.0,2.0
4482,0.0,0.0
4483,0.4,0.0
4484,1.2,0.0
4485,2.0,0.0
4486,2.6,1.0
4487,2.5,0.0
4488,3.4,0.0
4489,3.5,0.0
4490,3.7,1.0
4491,4.1,1.0
4492,3.1,0.0
4493,2.5,1.0
4494,3.2,3.66666666667
4495,3.1,6.33333333333
4496,1.3,6.66666666667
4497,1.3,5.66666666667
4498,1.5,8.0
4499,4.2,8.33333333333
4500,4.1,7.66666666667
4501,4.1,8.66666666667
4502,3.8,9.0
4503,5.0,11.0
4504,6.8,8.66666666667
4505,6.8,7.33333333333
4506,4.9,5.33333333333
4507,4.8,3.0
4508,3.6,0.0
4509,2.3,0.0
4510,2.5,1.0
4511,2.2,0.0
4512,1.5,0.0
4513,1.9,0.0
4514,1.0,0.0
4515,0.6,0.0
4516,1.2,0.0
4517,0.4,0.0
4518,0.1,4.0
4519,0.0,1.0
4520,0.3,3.66666666667
4521,0.1,3.66666666667
4522,0.0,5.33333333333
4523,0.4,7.66666666667
4524,1.2,9.0
4525,1.4,8.0
4526,1.3,7.66666666667
4527,1.1,7.0
4528,1.0,6.33333333333
4529,0.6,6.33333333333
4530,0.6,2.0
4531,0.1,1.0
4532,0.1,0.0
4533,0.0,0.0
4534,0.4,0.0
4535,0.1,0.0
4536,0.1,0.0
4537,0.3,0.0
4538,0.3,0.0
4539,0.1,0.0
4540,0.3,0.0
4541,0.2,0.0
4542,0.9,1.66666666667
4543,1.5,7.0
4544,1.8,9.0
4545,0.8,7.66666666667
4546,1.0,8.33333333333
4547,1.5,7.33333333333
4548,1.3,5.66666666667
4549,0.6,7.0
4550,0.6,5.33333333333
4551,0.9,5.0
4552,1.5,6.0
4553,1.9,4.33333333333
4554,1.8,1.0
4555,1.2,0.0
4556,1.2,2.66666666667
4557,1.2,3.66666666667
4558,1.5,4.0
4559,3.2,1.0
4560,4.5,1.0
4561,4.1,3.66666666667
4562,4.2,4.66666666667
4563,5.6,7.66666666667
4564,4.0,7.33333333333
4565,5.5,6.0
4566,5.1,6.0
4567,4.9,5.0
4568,7.1,6.0
4569,4.5,9.0
4570,2.0,15.0
4571,3.7,10.6666666667
4572,7.9,10.6666666667
4573,8.4,11.0
4574,8.5,7.66666666667
4575,7.5,6.0
4576,5.1,5.66666666667
4577,2.5,4.33333333333
4578,2.1,1.0
4579,3.6,19.0
4580,3.0,2.66666666667
4581,1.2,5.66666666667
4582,2.5,3.0
4583,4.6,5.375
4584,4.8,6.0
4585,6.8,5.66666666667
4586,7.7,5.66666666667
4587,7.3,5.33333333333
4588,5.6,3.66666666667
4589,3.6,3.0
4590,3.7,1.0
4591,3.4,4.66666666667
4592,1.6,6.66666666667
4593,1.9,2.66666666667
4594,4.6,6.33333333333
4595,0.7,6.66666666667
4596,2.7,6.0
4597,0.1,6.0
4598,0.7,8.66666666667
4599,0.5,10.3333333333
4600,0.7,9.0
4601,1.3,7.33333333333
4602,2.2,4.66666666667
4603,1.2,3.66666666667
4604,0.9,7.33333333333
4605,2.5,8.66666666667
4606,5.0,4.0
4607,6.5,1.25
4608,5.0,2.0
4609,6.5,6.66666666667
4610,5.7,3.33333333333
4611,5.9,5.0
4612,6.3,6.33333333333
4613,6.1,6.66666666667
4614,4.0,9.66666666667
4615,5.0,6.33333333333
4616,4.9,6.0
4617,4.3,6.33333333333
4618,3.2,6.33333333333
4619,3.1,5.33333333333
4620,2.2,2.0
4621,0.8,6.66666666667
4622,0.3,5.33333333333
4623,0.6,5.0
4624,0.6,5.66666666667
4625,1.1,3.66666666667
4626,1.3,1.0
4627,1.2,1.66666666667
4628,1.5,1.0
4629,1.9,3.66666666667
4630,3.0,3.33333333333
4631,3.9,3.66666666667
4632,4.1,0.0
4633,1.1,1.0
4634,0.0,0.0
4635,0.1,0.0
4636,0.0,0.0
4637,1.1,4.66666666667
4638,3.0,1.0
4639,5.3,3.66666666667
4640,2.0,4.33333333333
4641,0.6,5.0
4642,0.5,4.66666666667
4643,0.3,0.0
4644,0.1,3.0
4645,0.1,2.0
4646,0.0,4.0
4647,0.0,4.33333333333
4648,0.1,2.0
4649,0.7,2.0
4650,0.7,0.0
4651,0.6,0.0
4652,0.7,0.0
4653,0.2,0.0
4654,0.3,0.0
4655,0.8,0.0
4656,1.3,0.0
4657,0.5,0.0
4658,0.0,0.0
4659,0.0,0.0
4660,0.0,0.0
4661,1.0,1.0
4662,1.6,4.0
4663,1.2,3.66666666667
4664,0.2,6.66666666667
4665,0.6,7.66666666667
4666,0.8,6.66666666667
4667,0.9,7.0
4668,1.1,7.66666666667
4669,1.5,7.33333333333
4670,1.6,6.66666666667
4671,1.2,4.66666666667
4672,0.9,4.33333333333
4673,0.6,3.66666666667
4674,0.3,4.0
4675,0.2,2.0
4676,0.4,2.0
4677,0.4,3.66666666667
4678,1.4,2.66666666667
4679,1.7,2.0
4680,1.4,1.0
4681,1.1,1.0
4682,0.7,0.0
4683,0.3,0.0
4684,0.1,0.0
4685,0.1,0.0
4686,0.0,0.0
4687,0.0,0.0
4688,0.0,1.66666666667
4689,0.0,0.0
4690,0.0,1.66666666667
4691,0.0,1.0
4692,0.0,3.66666666667
4693,0.0,2.66666666667
4694,0.0,2.66666666667
4695,0.0,2.66666666667
4696,0.0,2.0
4697,0.0,2.0
4698,0.0,0.0
4699,0.0,0.0
4700,0.0,0.0
4701,0.0,0.0
4702,0.0,0.0
4703,0.0,0.0
4704,0.0,0.0
4705,0.1,0.0
4706,0.3,0.0
4707,1.3,0.0
4708,1.6,1.0
4709,2.1,2.66666666667
4710,2.6,8.33333333333
4711,4.3,1.0
4712,1.9,4.0
4713,0.7,4.33333333333
4714,0.6,3.33333333333
4715,0.6,3.0
4716,0.0,3.0
4717,0.0,3.33333333333
4718,0.0,2.66666666667
4719,0.0,2.0
4720,0.0,2.66666666667
4721,0.2,5.33333333333
4722,1.3,1.66666666667
4723,0.6,6.66666666667
4724,1.2,4.66666666667
4725,3.6,6.0
4726,1.8,8.0
4727,1.9,7.5
4728,1.6,7.66666666667
4729,2.4,6.33333333333
4730,1.8,4.0
4731,2.5,4.33333333333
4732,2.5,3.66666666667
4733,1.8,5.33333333333
4734,1.3,6.33333333333
4735,1.3,7.0
4736,0.7,6.0
4737,0.5,6.66666666667
4738,0.4,6.33333333333
4739,0.7,6.0
4740,0.7,6.33333333333
4741,0.3,3.66666666667
4742,0.2,2.66666666667
4743,0.1,1.66666666667
4744,0.0,0.0
4745,0.0,4.33333333333
4746,0.0,3.0
4747,0.0,0.0
4748,0.0,0.0
4749,0.0,0.0
4750,0.1,0.0
4751,0.6,0.0
4752,0.6,0.0
4753,0.5,0.0
4754,0.6,0.0
4755,0.9,0.0
4756,0.8,0.0
4757,0.7,0.0
4758,0.3,0.0
4759,0.2,0.0
4760,0.5,5.33333333333
4761,0.2,2.66666666667
4762,0.1,1.66666666667
4763,0.0,1.0
4764,0.0,2.66666666667
4765,0.0,2.66666666667
4766,0.0,2.0
4767,0.0,0.0
4768,0.0,2.0
4769,0.0,3.66666666667
4770,0.0,2.0
4771,0.0,1.0
4772,0.1,0.0
4773,0.2,8.33333333333
4774,0.7,2.0
4775,3.8,0.0
4776,0.1,0.0
4777,0.0,0.0
4778,0.2,0.0
4779,0.2,0.0
4780,1.3,0.0
4781,1.3,0.0
4782,1.2,2.0
4783,1.2,2.66666666667
4784,0.2,1.0
4785,0.0,0.0
4786,0.0,0.25
4787,0.0,0.5
4788,0.0,0.75
4789,0.0,1.0
4790,0.0,1.25
4791,0.0,1.5
4792,0.0,1.75
4793,0.0,2.0
4794,0.0,2.25
4795,0.0,2.5
4796,0.0,2.75
4797,0.0,3.0
4798,0.0,3.25
4799,0.0,3.5
4800,0.0,3.88888888889
4801,2.8,4.27777777778
4802,2.8,4.66666666667
4803,2.7,5.05555555556
4804,3.5,5.44444444444
4805,2.0,5.83333333333
4806,2.1,6.22222222222
4807,2.1,6.61111111111
4808,3.7,7.0
4809,1.3,6.66666666667
4810,1.5,6.66666666667
4811,1.2,6.66666666667
4812,1.4,8.33333333333
4813,2.5,8.66666666667
4814,3.7,9.33333333333
4815,4.7,7.33333333333
4816,4.4,5.33333333333
4817,2.6,1.0
4818,1.4,0.0
4819,0.5,0.0
4820,0.2,0.0
4821,0.5,0.0
4822,0.6,0.0
4823,0.5,0.0
4824,0.0,0.0
4825,0.0,0.0
4826,0.8,1.0
4827,0.2,0.0
4828,0.2,9.33333333333
4829,2.3,5.33333333333
4830,1.9,6.0
4831,1.4,7.0
4832,1.8,6.33333333333
4833,0.2,7.0
4834,0.1,2.0
4835,0.1,5.0
4836,0.0,5.66666666667
4837,0.0,5.33333333333
4838,0.0,6.0
4839,0.1,4.33333333333
4840,1.5,6.0
4841,0.8,2.66666666667
4842,1.0,2.0
4843,1.2,1.0
4844,2.2,6.66666666667
4845,3.0,5.66666666667
4846,4.3,3.33333333333
4847,5.8,5.33333333333
4848,5.0,4.66666666667
4849,5.9,4.66666666667
4850,2.5,6.0
4851,4.7,5.0
4852,3.4,3.66666666667
4853,1.8,9.33333333333
4854,1.8,11.0
4855,4.8,5.33333333333
4856,1.8,9.33333333333
4857,3.1,11.0
4858,6.2,7.33333333333
4859,4.6,5.66666666667
4860,1.0,2.66666666667
4861,0.0,5.66666666667
4862,0.1,6.33333333333
4863,0.9,4.66666666667
4864,0.9,1.0
4865,0.4,4.33333333333
4866,0.0,1.0
4867,0.0,0.0
4868,0.0,2.66666666667
4869,0.0,2.0
4870,0.7,1.0
4871,0.8,1.5
4872,0.7,2.0
4873,0.2,1.0
4874,0.2,3.66666666667
4875,0.0,2.0
4876,0.1,3.66666666667
4877,2.0,5.66666666667
4878,2.7,3.66666666667
4879,2.6,3.0
4880,1.9,6.66666666667
4881,1.6,7.33333333333
4882,2.4,8.0
4883,1.9,7.66666666667
4884,1.8,5.66666666667
4885,1.3,5.66666666667
4886,1.2,3.33333333333
4887,1.0,6.0
4888,1.0,3.66666666667
4889,1.2,2.0
4890,0.9,3.66666666667
4891,1.0,2.66666666667
4892,2.4,1.0
4893,3.3,0.0
4894,2.0,0.0
4895,1.7,0.0
4896,1.3,0.0
4897,1.3,2.0
4898,1.0,3.66666666667
4899,1.0,1.66666666667
4900,1.2,1.0
4901,1.8,1.0
4902,1.9,2.66666666667
4903,1.7,7.33333333333
4904,1.3,6.33333333333
4905,1.0,7.66666666667
4906,0.8,8.0
4907,0.7,7.33333333333
4908,0.6,7.66666666667
4909,0.4,7.0
4910,0.4,4.66666666667
4911,0.3,7.33333333333
4912,0.2,6.0
4913,0.0,7.0
4914,0.4,5.33333333333
4915,0.7,4.33333333333
4916,1.0,4.33333333333
4917,2.0,5.0
4918,2.7,4.33333333333
4919,2.9,5.0
4920,2.2,3.66666666667
4921,1.9,2.0
4922,1.6,4.33333333333
4923,1.6,4.33333333333
4924,2.2,1.0
4925,1.9,0.0
4926,2.0,5.0
4927,2.5,7.66666666667
4928,1.6,7.66666666667
4929,1.2,6.66666666667
4930,0.9,5.66666666667
4931,0.7,5.33333333333
4932,0.3,5.66666666667
4933,0.0,3.33333333333
4934,0.0,5.0
4935,0.0,5.0
4936,0.0,4.33333333333
4937,0.0,5.66666666667
4938,0.0,4.66666666667
4939,0.4,1.0
4940,0.6,1.0
4941,0.6,0.0
4942,1.3,3.66666666667
4943,2.7,3.66666666667
4944,3.7,0.0
4945,4.2,1.0
4946,3.0,0.0
4947,3.5,0.0
4948,3.2,2.0
4949,3.7,1.0
4950,3.9,2.66666666667
4951,3.2,7.66666666667
4952,2.5,5.66666666667
4953,0.9,5.0
4954,0.2,3.33333333333
4955,0.1,5.0
4956,0.1,4.33333333333
4957,0.0,4.33333333333
4958,0.0,3.0
4959,0.0,3.66666666667
4960,0.0,3.33333333333
4961,0.0,1.0
4962,0.0,1.0
4963,0.0,0.0
4964,0.2,5.33333333333
4965,1.0,0.0
4966,1.8,0.0
4967,0.0,0.0
4968,0.1,2.66666666667
4969,0.6,2.66666666667
4970,0.8,0.0
4971,0.8,1.0
4972,0.5,0.0
4973,0.6,0.0
4974,0.3,0.0
4975,0.4,0.0
4976,0.0,2.66666666667
4977,0.1,1.66666666667
4978,0.0,1.0
4979,0.0,5.33333333333
4980,0.0,6.0
4981,0.3,7.66666666667
4982,0.4,7.66666666667
4983,1.0,8.66666666667
4984,1.3,9.33333333333
4985,1.5,9.0
4986,1.8,7.0
4987,1.9,7.66666666667
4988,1.8,8.33333333333
4989,2.5,6.0
4990,4.4,4.33333333333
4991,3.7,2.5
4992,2.9,5.0
4993,3.3,3.33333333333
4994,2.2,2.66666666667
4995,1.7,6.33333333333
4996,2.5,7.33333333333
4997,3.8,7.66666666667
4998,3.7,9.0
4999,3.3,10.0
5000,2.4,10.3333333333
5001,2.7,9.66666666667
5002,2.2,10.3333333333
5003,2.0,14.0
5004,3.1,11.3333333333
5005,2.8,10.3333333333
5006,3.3,11.0
5007,3.7,12.3333333333
5008,3.5,12.3333333333
5009,3.3,9.33333333333
5010,3.1,7.0
5011,3.3,5.33333333333
5012,2.8,3.66666666667
5013,2.1,4.33333333333
5014,2.1,4.33333333333
5015,2.1,1.0
5016,3.6,1.0
5017,4.1,4.33333333333
5018,3.1,5.0
5019,3.1,5.0
5020,3.0,3.0
5021,2.8,0.0
5022,2.4,3.0
5023,1.6,10.0
5024,1.3,11.0
5025,1.8,10.0
5026,2.5,11.3333333333
5027,2.5,12.3333333333
5028,2.8,9.0
5029,2.3,10.0
5030,1.8,9.66666666667
5031,1.7,7.66666666667
5032,1.4,7.66666666667
5033,1.2,8.0
5034,0.9,6.33333333333
5035,0.7,3.0
5036,1.0,3.0
5037,0.8,3.66666666667
5038,1.1,2.0
5039,1.1,1.0
5040,1.7,2.0
5041,1.9,1.0
5042,2.1,3.0
5043,2.0,2.66666666667
5044,2.4,3.0
5045,1.8,1.0
5046,1.8,3.0
5047,2.0,4.66666666667
5048,1.7,6.0
5049,0.5,5.66666666667
5050,0.1,5.0
5051,0.1,5.33333333333
5052,0.0,6.33333333333
5053,0.0,5.0
5054,0.0,5.33333333333
5055,0.0,4.66666666667
5056,0.0,4.66666666667
5057,0.0,4.33333333333
5058,0.0,1.0
5059,0.0,1.0
5060,0.0,0.0
5061,0.0,1.0
5062,0.0,0.0
5063,0.6,0.0
5064,1.2,0.0
5065,1.2,0.0
5066,1.0,0.0
5067,1.1,0.0
5068,0.9,0.0
5069,1.4,0.0
5070,1.5,0.0
5071,1.2,4.66666666667
5072,0.6,2.66666666667
5073,0.4,3.66666666667
5074,0.0,4.33333333333
5075,0.1,2.33333333333
5076,0.0,3.33333333333
5077,0.0,2.0
5078,0.0,2.66666666667
5079,0.0,1.0
5080,0.0,2.0
5081,0.0,0.0
5082,0.0,0.0
5083,0.0,0.0
5084,0.0,0.0
5085,0.0,0.0
5086,0.0,0.0
5087,0.0,0.0
5088,0.0,0.0
5089,0.0,0.0
5090,0.0,0.0
5091,0.0,0.0
5092,0.0,1.0
5093,0.0,0.0
5094,0.0,0.0
5095,0.1,0.0
5096,0.0,0.0
5097,0.0,1.66666666667
5098,0.0,2.66666666667
5099,0.0,2.0
5100,0.0,3.66666666667
5101,0.0,5.0
5102,0.0,10.3333333333
5103,0.0,3.66666666667
5104,0.0,1.0
5105,2.2,2.66666666667
5106,1.0,2.0
5107,0.0,1.0
5108,0.1,0.0
5109,0.0,0.0
5110,2.4,0.0
5111,4.2,2.625
5112,5.3,2.0
5113,5.0,1.0
5114,4.4,0.0
5115,4.4,2.0
5116,4.8,0.0
5117,5.0,5.0
5118,4.7,4.0
5119,4.1,1.66666666667
5120,2.7,3.0
5121,1.3,4.33333333333
5122,0.9,4.66666666667
5123,1.6,2.0
5124,1.8,6.33333333333
5125,0.4,4.0
5126,0.6,3.0
5127,1.9,2.0
5128,0.9,4.0
5129,0.8,1.66666666667
5130,1.2,0.0
5131,0.9,0.0
5132,0.4,0.0
5133,0.0,0.0
5134,0.0,0.0
5135,0.0,0.0
5136,0.0,0.0
5137,0.0,0.0
5138,0.0,0.0
5139,0.0,0.0
5140,0.1,0.0
5141,0.0,0.0
5142,0.0,0.0
5143,0.3,1.66666666667
5144,0.6,2.0
5145,0.5,0.0
5146,0.1,3.0
5147,0.0,1.66666666667
5148,0.0,1.0
5149,0.0,0.0
5150,0.0,1.0
5151,0.0,1.0
5152,0.0,0.0
5153,0.0,0.0
5154,0.0,0.0
5155,0.0,0.0
5156,0.0,0.0
5157,0.4,0.0
5158,0.3,0.0
5159,0.4,1.125
5160,0.8,1.0
5161,1.9,0.0
5162,3.2,0.0
5163,4.0,0.0
5164,3.5,0.0
5165,3.1,0.0
5166,3.1,2.66666666667
5167,2.2,1.0
5168,2.9,4.0
5169,2.4,4.33333333333
5170,1.0,5.0
5171,0.7,6.0
5172,0.7,6.66666666667
5173,0.6,8.33333333333
5174,1.1,10.3333333333
5175,1.6,10.3333333333
5176,1.8,10.6666666667
5177,2.5,6.66666666667
5178,2.8,5.0
5179,2.4,3.66666666667
5180,2.3,2.0
5181,3.6,3.66666666667
5182,5.8,5.0
5183,6.0,6.0
5184,5.5,6.33333333333
5185,6.2,6.33333333333
5186,5.6,6.0
5187,4.8,5.33333333333
5188,4.0,4.33333333333
5189,3.8,2.0
5190,3.9,4.66666666667
5191,3.6,6.0
5192,2.8,2.0
5193,1.7,4.66666666667
5194,0.8,4.66666666667
5195,0.5,8.0
5196,0.3,7.33333333333
5197,0.8,7.66666666667
5198,1.3,7.0
5199,1.9,8.0
5200,1.2,9.0
5201,1.3,6.33333333333
5202,1.4,5.33333333333
5203,1.2,0.0
5204,1.9,1.0
5205,2.1,3.0
5206,3.0,4.0
5207,4.5,7.0
5208,4.9,6.66666666667
5209,4.1,6.0
5210,4.4,6.33333333333
5211,3.9,6.0
5212,3.6,6.33333333333
5213,3.1,1.0
5214,2.8,2.0
5215,2.9,3.66666666667
5216,2.3,3.66666666667
5217,1.2,2.66666666667
5218,0.6,2.0
5219,0.3,5.33333333333
5220,0.0,8.33333333333
5221,0.2,9.0
5222,2.3,7.33333333333
5223,2.0,3.66666666667
5224,2.5,0.0
5225,0.7,0.0
5226,0.1,0.0
5227,0.0,0.0
5228,0.0,0.0
5229,0.0,2.33333333333
5230,0.7,6.66666666667
5231,2.4,2.25
